name,city,countryOne,code,lat,lon,type,countryTwo,id
Cruzeiro do Sul Airport,Cruzeiro do Sul,Brazil,CZS,-7.599909782,-72.76950073,air,,3ebbaf36-a8e1-4353-9bee-f93aff0b09cb
Presidente Prudente Airport,President Prudente,Brazil,PPB,-22.17510033,-51.42459869,air,,840c04ec-84dc-4a2f-bb6f-4cce23db5c67
Eduardo Gomes International Airport,Manaus,Brazil,MAO,-3.038609982,-60.04970169,air,,c09b2a78-382f-41e0-bcf3-4b518211f3d4
Jacareacanga Airport,Jacare-acanga,Brazil,JCR,-6.233160019,-57.77690125,air,,a5c1378d-aa1c-4531-9e28-930cea360091
São Pedro da Aldeia Airport,Sao Pedro Da Aldeia,Brazil,,-22.81290054,-42.09260178,air,,a37f7f8d-4913-467e-8f3b-08b1eb519597
Cataratas International Airport,Foz Do Iguacu,Brazil,IGU,-25.60027885,-54.48500061,air,,7fc25ca9-d6e4-4054-a804-49d22fb4d44b
Hercílio Luz International Airport,Florianopolis,Brazil,FLN,-27.67027855,-48.55250168,air,,4b3b351f-af23-4570-87ae-3a8eed799185
Fernando de Noronha Airport,Fernando Do Noronha,Brazil,FEN,-3.85493,-32.423302,air,,643cc9ba-9cd7-4b00-b7e6-a591f71c6078
Furnas Airport,Alpinopolis,Brazil,,-20.70280075,-46.33530045,air,,042123ad-1b51-4de7-b1f3-ea971f2e94dd
Pinto Martins International Airport,Fortaleza,Brazil,FOR,-3.776279926,-38.5326004,air,,b6bcd5f6-ce7c-4676-ad5c-9b601207137f
Rio Galeão – Tom Jobim International Airport,Rio De Janeiro,Brazil,GIG,-22.80999947,-43.25055695,air,,2c7fe01d-01f3-4ad6-9da0-26038554293f
Guajará-Mirim Airport,Guajara-mirim,Brazil,GJM,-10.78639984,-65.28479767,air,,53a36c28-779b-4594-bd12-eee63b2895fd
Santa Genoveva Airport,Goiania,Brazil,GYN,-16.63199997,-49.22069931,air,,c94ce371-5b35-4b5d-b512-7f9f03d30ad9
EMBRAER - Unidade Gavião Peixoto Airport,Macae,Brazil,,-21.77370071,-48.40510178,air,,1a667db2-2a36-4270-b9ce-8e671f4cd025
Guarulhos - Governador André Franco Montoro International Airport,Sao Paulo,Brazil,GRU,-23.43555641,-46.47305679,air,,66d5a6d0-b554-4a80-b593-26d84ae60114
Guaratinguetá Airport,Guaratingueta,Brazil,GUJ,-22.79159927,-45.20479965,air,,48f49d71-296e-4955-941e-31b4f66e0400
Altamira Airport,Altamira,Brazil,ATM,-3.253910065,-52.25400162,air,,ac2e6508-ee43-48ac-971c-a101466f4aac
Itacoatiara Airport,Itaituba,Brazil,ITA,-3.12725997,-58.48120117,air,,64dd8fba-3b1b-406e-a5ec-5526f5530f88
Itaituba Airport,Itaituba,Brazil,ITB,-4.242340088,-56.0007019,air,,ae9c1c02-6a22-49d2-8462-69a65a48221c
Bahia - Jorge Amado Airport,Ilheus,Brazil,IOS,-14.81599998,-39.03319931,air,,9c9d30fa-a731-461d-a0a3-35f93a0b7da6
Usiminas Airport,Ipatinga,Brazil,IPN,-19.47069931,-42.48759842,air,,34f6935f-ca21-4ca8-8285-7bdcdd32addb
Francisco Vilela do Amaral Airport,Itumbiara,Brazil,ITR,-18.44470024,-49.21340179,air,,583dbf49-88d2-4b6c-b07c-63c377aa537d
Prefeito Renato Moreira Airport,Imperatriz,Brazil,IMP,-5.53129,-47.459999,air,,a38abc54-04be-4cb7-b48f-ce2bb956c9de
Belém/Brigadeiro Protásio de Oliveira Airport,Belem,Brazil,,-1.414160013,-48.46070099,air,,9230b4d9-1810-4297-b85f-69c985cd224c
Francisco de Assis Airport,Juiz De Fora,Brazil,JDF,-21.79150009,-43.38679886,air,,d3fc0267-3457-4dab-81c0-5919235ccdbf
Presidente Castro Pinto International Airport,Joao Pessoa,Brazil,JPA,-7.145833015,-34.94861221,air,,59fccc63-c173-4787-862a-7db9805fd9f2
Lauro Carneiro de Loyola Airport,Joinville,Brazil,JOI,-26.22450066,-48.79740143,air,,3c8635ce-1472-4f27-b45e-af3fe792681a
Presidente João Suassuna Airport,Campina Grande,Brazil,CPV,-7.26992,-35.8964,air,,d940bf46-05a5-417e-9bf3-49245c987c36
Viracopos International Airport,Campinas,Brazil,VCP,-23.00740051,-47.1344986,air,,1798a273-f54d-4c5a-ab45-29756212ebb8
Lages Airport,Lajes,Brazil,LAJ,-27.78210068,-50.28150177,air,,aadb8bb3-b441-46cd-aefa-479ba73ec13e
Lins Airport,Lins,Brazil,LIP,-21.66399956,-49.73049927,air,,aa6e6f6a-6d94-4d84-981d-cc62d295df06
Governador José Richa Airport,Londrina,Brazil,LDB,-23.33359909,-51.13010025,air,,c2ff264b-401b-4b69-b485-c4944a99939a
Bom Jesus da Lapa Airport,Bom Jesus Da Lapa,Brazil,LAZ,-13.26210022,-43.40810013,air,,9289882d-8644-4299-9c5f-2c4ff447325b
Lagoa Santa Airport,Lagoa Santa,Brazil,,-19.66160011,-43.89640045,air,,d2fd6e37-2a06-4a75-a9aa-decc0843870b
João Correa da Rocha Airport,Maraba,Brazil,MAB,-5.368589878,-49.13800049,air,,e956a112-9b01-445b-b2be-7555ac840f68
Monte Dourado Airport,Almeirim,Brazil,MEU,-0.889839,-52.6022,air,,8ccb17c7-1c60-4d56-b080-679b4bdcb989
Regional de Maringá - Sílvio Nane Junior Airport,Maringa,Brazil,MGF,-23.4794445,-52.01222229,air,,837bbb46-71f9-4577-afc3-b56bc82ac494
Mário Ribeiro Airport,Montes Claros,Brazil,MOC,-16.70689964,-43.81890106,air,,30080191-cf50-44b9-98b6-18d6bf61a087
Ponta Pelada Airport,Manaus,Brazil,PLL,-3.146039963,-59.98630142,air,,fd7ce2bb-44e0-4ad1-ba51-19ee3e81171d
Zumbi dos Palmares Airport,Maceio,Brazil,MCZ,-9.510809898,-35.79169846,air,,ea4331ec-3a2e-49a1-a6e1-4e6c395b64a8
Alberto Alcolumbre Airport,Macapa,Brazil,MCP,0.050664,-51.07220078,air,,31231919-5d4d-4ee5-a06a-552e35290ce5
Dix-Sept Rosado Airport,Mocord,Brazil,MVF,-5.201920032,-37.36429977,air,,a9d724c6-e70e-44ad-bc03-451ef7372f00
Campo de Marte Airport,Sao Paulo,Brazil,,-23.50909996,-46.63779831,air,,eeca534d-27e2-4af9-a326-60aaa190fdaa
Manicoré Airport,Manicore,Brazil,MNX,-5.81137991,-61.27830124,air,,f1afee53-4fe6-416f-9ddb-5c4a8ff22741
Ministro Victor Konder International Airport,Navegantes,Brazil,NVT,-26.879999,-48.651402,air,,b9a5269e-aa7e-420f-a10d-9cdf3ab39cc6
Santo Ângelo Airport,Santo Angelo,Brazil,GEL,-28.2817,-54.169102,air,,c9c33a5a-4917-4c36-86fa-793d551bc134
Governador Aluízio Alves International Airport,Natal,Brazil,NAT,-5.768056,-35.376111,air,,e2777dda-a360-445e-b5b8-7a6760f318a0
Oiapoque Airport,Oioiapoque,Brazil,OYK,3.855489969,-51.7969017,air,,3ffec4a5-4ed7-4bd4-bbb8-d6eb6e457488
Salgado Filho Airport,Porto Alegre,Brazil,POA,-29.99440002,-51.17139816,air,,ae8a7156-3cbc-469b-87d1-a4384a97b87b
Prefeito Doutor João Silva Filho Airport,Parnaiba,Brazil,PHB,-2.893749952,-41.73199844,air,,6620a03b-15e8-4d71-bc7a-de98f66234fd
Poços de Caldas - Embaixador Walther Moreira Salles Airport,Pocos De Caldas,Brazil,POO,-21.84300041,-46.56790161,air,,2c28d4b9-715f-4e22-8aa1-894cb588116c
Lauro Kurtz Airport,Passo Fundo,Brazil,PFB,-28.243999,-52.326599,air,,3999191b-3b60-4db1-b61d-f295a43a24ba
João Simões Lopes Neto International Airport,Pelotas,Brazil,PET,-31.718399,-52.327702,air,,64ae64ef-8ffd-44ab-871a-bb239a4ed85b
Senador Nilo Coelho Airport,Petrolina,Brazil,PNZ,-9.362409592,-40.56909943,air,,9c12ce14-a0db-4e6a-b44c-fb0dd2331bd8
Porto Nacional Airport,Porto Nacional,Brazil,PNB,-10.71940041,-48.39970016,air,,f731b37b-bc96-4a7f-a5f4-633a45e55a4f
Ponta Porã Airport,Ponta Pora,Brazil,PMG,-22.5496006,-55.70259857,air,,7673a64f-c0bc-4150-a553-6bd95bb77018
Governador Jorge Teixeira de Oliveira Airport,Porto Velho,Brazil,PVH,-8.709289551,-63.90230179,air,,a17a8dfd-90e4-4b8a-93ec-d39649c11f67
Plácido de Castro Airport,Rio Branco,Brazil,RBR,-9.868888855,-67.89805603,air,,8fefa8bb-75a3-451d-8b01-a2f7e545fe07
Guararapes - Gilberto Freyre International Airport,Recife,Brazil,REC,-8.126489639,-34.92359924,air,,da59584b-9dc1-416b-97f2-dde21d25a5ab
Santos Dumont Airport,Rio De Janeiro,Brazil,SDU,-22.91049957,-43.1631012,air,,18869cfa-841a-4f89-86d8-523be2611270
Leite Lopes Airport,Ribeirao Preto,Brazil,RAO,-21.13638878,-47.77666855,air,,8202b36c-f3c1-4b97-909a-70f861c46463
Santa Cruz Air Force Base,Rio De Janeiro,Brazil,SNZ,-22.9324,-43.719101,air,,4e728450-66cb-4e80-b1ad-3ee20d67f43d
Professor Urbano Ernesto Stumpf Airport,Sao Jose Dos Campos,Brazil,SJK,-23.22920036,-45.86149979,air,,6085ca29-3846-4f6e-8914-ed8df4213231
Marechal Cunha Machado International Airport,Sao Luis,Brazil,SLZ,-2.58536005,-44.23410034,air,,ac538775-515e-4281-a4de-c7889ab8e027
Congonhas Airport,Sao Paulo,Brazil,CGH,-23.62611008,-46.65638733,air,,28f7cab1-c78d-4dc6-9a62-4bed275956bf
Prof. Eribelto Manoel Reino State Airport,Sao Jose Do Rio Preto,Brazil,SJP,-20.8166008,-49.40650177,air,,fccc2ee6-33fe-4039-9561-140d76733d65
Base Aérea de Santos Airport,Santos,Brazil,SSZ,-23.92805672,-46.29972076,air,,591277bd-df8c-4240-90cb-8d187b0899d4
Deputado Luiz Eduardo Magalhães International Airport,Salvador,Brazil,SSA,-12.9086113,-38.32249832,air,,71235179-82cc-4684-a58e-feb25fc1dc86
Trombetas Airport,Oriximina,Brazil,TMT,-1.489599943,-56.39680099,air,,f47b8f16-ecde-486c-ac04-7194cc383235
Senador Petrônio Portela Airport,Teresina,Brazil,THE,-5.059939861,-42.82350159,air,,09396db6-f6a8-4105-b98e-33641ab2e24f
Tefé Airport,Tefe,Brazil,TFF,-3.382940054,-64.72409821,air,,3268d17f-13f8-4f7b-b507-2b1ef5d957cd
Tarauacá Airport,Tarauaca,Brazil,TRQ,-8.155260086,-70.78330231,air,,0a70902e-760f-431b-958b-fd43bad4648b
Telêmaco Borba Airport,Telemaco Borba,Brazil,TEC,-24.31780052,-50.65159988,air,,c15370f5-3cf3-4f7d-b172-79f3a9dc2fb1
Tiriós Airport,Obidos Tirios,Brazil,,2.22347,-55.946098,air,,c3a0ad36-4cdf-44ac-bfe1-1d4ce743d7f7
Tabatinga Airport,Tabatinga,Brazil,TBT,-4.255670071,-69.93579865,air,,1ee0205a-68ab-4e45-846b-cd5e1793955e
Tucuruí Airport,Tucurui,Brazil,TUR,-3.786010027,-49.72029877,air,,66af97fb-6ceb-4aeb-b8d7-17458b5eb471
São Gabriel da Cachoeira Airport,Sao Gabriel,Brazil,SJL,-0.14835,-66.9855,air,,27e926e3-db60-40d8-a285-fedb9ce6c61c
Paulo Afonso Airport,Paulo Alfonso,Brazil,PAV,-9.40087986,-38.25059891,air,,42911113-0ec5-414a-90c7-ea9702569bab
Rubem Berta Airport,Uruguaiana,Brazil,URG,-29.78219986,-57.03820038,air,,fd6130e3-df7c-405d-bdf9-a1207c278389
Ten. Cel. Aviador César Bombonato Airport,Uberlandia,Brazil,UDI,-18.883612,-48.225277,air,,32fecadc-9dd9-4a3b-9c7c-9e4616b8251d
Mário de Almeida Franco Airport,Uberaba,Brazil,UBA,-19.76472282,-47.96611023,air,,6c7a3aa0-a128-4ae7-984c-899c212d1be7
Major Brigadeiro Trompowsky Airport,Varginha,Brazil,VAG,-21.59009933,-45.47330093,air,,3df22d9b-76bb-4412-8aa7-d046c0a525c2
Brigadeiro Camarão Airport,Vilhena,Brazil,BVH,-12.69439983,-60.09830093,air,,ba5370f4-ea25-473f-a706-905975df31bf
Eurico de Aguiar Salles Airport,Vitoria,Brazil,VIX,-20.258057,-40.286388,air,,354d6513-e933-4393-8cdf-599e1097cbad
Iauaretê Airport,Iauarete,Brazil,,0.607500017,-69.18579865,air,,90562b5a-8997-4bc2-baca-b30b680facbb
Campo Fontenelle Airport,Piracununga,Brazil,QPS,-21.98460007,-47.33480072,air,,785cfbd8-1e4d-4f9f-988b-41f860ef0de8
Chacalluta Airport,Arica,Chile,ARI,-18.348499,-70.338699,air,,9874f061-ddd4-45e5-a707-45c053fc6970
Balmaceda Airport,Balmaceda,Chile,BBA,-45.91609955,-71.6894989,air,,4b1f9486-b0d9-4463-82df-206a8ed6f546
El Bosque Airport,Santiago,Chile,,-33.5617981,-70.68840027,air,,d6e6dccf-a04c-4cd4-8dc2-2967fc9244cb
Chile Chico Airport,Chile Chico,Chile,CCH,-46.58330154,-71.68740082,air,,6eebd9b3-4e6d-42c6-ab6f-c7ddfae17f41
El Loa Airport,Calama,Chile,CJC,-22.49819946,-68.9036026,air,,72725a30-a178-44ad-8e7c-3f991b88428e
Gral. Bernardo O´Higgins Airport,Chillan,Chile,YAI,-36.58250046,-72.03140259,air,,86392fcf-d134-4a57-a368-1271339c0fbc
Pdte. Carlos Ibañez del Campo Airport,Punta Arenas,Chile,PUQ,-53.002602,-70.854599,air,,5dcab7b9-de14-48d3-81cd-baafc8ddb68d
Teniente Vidal Airport,Coyhaique,Chile,GXQ,-45.59420013,-72.10610199,air,,5c0eb04b-0405-4b82-9dee-7c9eb2860280
Diego Aracena Airport,Iquique,Chile,IQQ,-20.53520012,-70.1812973,air,,41e6cec4-cdef-4782-aefc-5dfca5f15b1d
Comodoro Arturo Merino Benítez International Airport,Santiago,Chile,SCL,-33.39300156,-70.78579712,air,,aea17d9b-15dc-4228-9e7a-9f84dce33cbe
Andrés Sabella Gálvez International Airport,Antofagasta,Chile,ANF,-23.444501,-70.445099,air,,37e54aa8-46c5-4766-a62b-39b9eb26eec4
Capitan Fuentes Martinez Airport Airport,Porvenir,Chile,WPR,-53.25370026,-70.31919861,air,,75327fa1-475b-4ef8-a595-023bdd716805
Futaleufú Airport,Futaleufu,Chile,FFU,-43.18920135,-71.85109711,air,,827235e7-52c6-481f-9c5e-d70112d2626b
María Dolores Airport,Los Angeles,Chile,LSQ,-37.40169907,-72.42539978,air,,710e8cf5-a07b-4c96-a4ca-71ebd94531dd
Guardiamarina Zañartu Airport,Puerto Williams,Chile,WPU,-54.93109894,-67.626297,air,,1d95f3f9-7bd3-417d-b49b-62a234f1503c
Carriel Sur Airport,Concepcion,Chile,CCP,-36.772701,-73.063103,air,,b84c2da4-7338-4cca-aef2-5dcabe491439
Mataveri Airport,Easter Island,Chile,IPC,-27.16480064,-109.4219971,air,,87760fc7-f4f3-4c68-a565-e1076ba8b22d
Cañal Bajo Carlos - Hott Siebert Airport,Osorno,Chile,ZOS,-40.61119843,-73.06099701,air,,689f1ded-e060-4cd1-b197-81c918aa4176
Vallenar Airport,Vallenar,Chile,VLR,-28.59639931,-70.7559967,air,,9cfbfcaf-c1ce-4503-99a9-62e36bae1200
De La Independencia Airport,Rancagua,Chile,QRC,-34.17369843,-70.77570343,air,,52c0a75a-86e0-4ef4-abf1-6f386be4993f
Teniente Rodolfo Marsh Martin Base,Isla Rey Jorge,Antarctica,TNM,-62.19079971,-58.98669815,air,,6893856f-a4b2-4460-acc1-fc01c7871bea
La Florida Airport,La Serena,Chile,LSC,-29.916201,-71.199501,air,,9fa2758a-0fb3-4618-a479-a4048e80895b
Eulogio Sánchez Airport,Santiago,Chile,,-33.45629883,-70.54669952,air,,a0b3f7cf-bdd3-4c84-b9db-74a99e3d1f2f
Maquehue Airport,Temuco,Chile,PZS,-38.76679993,-72.63710022,air,,7319eb2a-2163-42fc-bc04-d4275311aca1
El Tepual Airport,Puerto Montt,Chile,PMC,-41.43889999,-73.09400177,air,,651dec19-d502-44e1-85d7-db674ef7db7b
Chaitén Airport,Chaiten,Chile,WCH,-42.93280029,-72.69909668,air,,3eab8d56-cba6-45a2-9d3c-4f49656ae709
Pichoy Airport,Valdivia,Chile,ZAL,-39.65000153,-73.08609772,air,,ee7e8085-35a9-480c-91da-1f863b6bea67
Chachoán Airport,Ambato,Ecuador,ATF,-1.212069988,-78.57460022,air,,35bfbff0-6c38-4328-bd80-3ea3dc7049c7
Hacienda Clementina Airport,Clementia,Ecuador,,-1.706269979,-79.37889862,air,,c5348777-0159-44e6-90b7-5eea94739d89
Francisco De Orellana Airport,Coca,Ecuador,OCC,-0.462886006,-76.98680115,air,,b0e1ab02-9055-450b-b8f2-3c6d3b2b8947
Mariscal Lamar Airport,Cuenca,Ecuador,CUE,-2.88947,-78.984398,air,,1c81669a-7f08-44f9-90f0-a884e34cf31f
Seymour Airport,Galapagos,Ecuador,GPS,-0.453758001,-90.26589966,air,,8a186216-2e72-429e-bea2-390a28b7468c
José Joaquín de Olmedo International Airport,Guayaquil,Ecuador,GYE,-2.15741992,-79.88359833,air,,6a5cb405-59a6-4bab-b63d-f592a43deea8
Gualaquiza Airport,Gualaquiza,Ecuador,,-3.423209906,-78.56700134,air,,68030623-dee7-46da-8ac6-cc1572a09a2d
Atahualpa Airport,Ibarra,Ecuador,,0.33841899,-78.13639832,air,,fde71017-0da9-4984-8068-bddbe4dbc97a
Km 192 Airport,Km-192,Ecuador,,0.184202999,-79.39199829,air,,850e5869-07eb-49e7-9657-dde38f2d7763
Hacienda La Julia Airport,La Julia,Ecuador,,-1.704380035,-79.5522995,air,,98b574be-2546-4660-93ae-e623aac9b8ae
Cotopaxi International Airport,Latacunga,Ecuador,LTX,-0.906833,-78.615799,air,,562c6f27-b468-4a5b-b26a-e0a74317c5a4
Jose Maria Velasco Ibarra Airport,Macara,Ecuador,MRR,-4.378230095,-79.94100189,air,,66423552-a795-4d66-b25a-1b23dcd672ef
Coronel E Carvajal Airport,Macas,Ecuador,XMS,-2.299170017,-78.1207962,air,,1b04644b-118a-41e5-b844-61735ef6b8bd
General Manuel Serrano Airport,Machala,Ecuador,MCH,-3.2689,-79.961601,air,,665c3c04-a1e3-440a-9e1b-e0465395b0a0
El Carmen Airport,Montalvo,Ecuador,,-2.067009926,-76.97570038,air,,f7d00b58-dd10-4cb8-8d6b-4f22d1b1327a
Eloy Alfaro International Airport,Manta,Ecuador,MEC,-0.946078002,-80.67880249,air,,6a7409bd-54f8-467d-b7d5-80f614f18469
Maragrosa Airport,Maragrosa,Ecuador,,-2.851099968,-79.8035965,air,,fb60b358-1cb2-49cd-82f5-bf2ab6a6c2ed
Amable Calle Gutierrez Airport,Pasaje,Ecuador,,-3.319669962,-79.76920319,air,,bc90ef92-a01c-4cb8-9fd6-7e5e659a0ee8
Reales Tamarindos Airport,Portoviejo,Ecuador,PVO,-1.041650057,-80.47219849,air,,eb2e8ffa-5309-4bd9-aad1-51a8068e5960
Quevedo Airport,Quevedo,Ecuador,,-0.989400029,-79.46510315,air,,e8549a1e-6b96-4b59-b153-c6ac93e71110
Mariscal Sucre International Airport,Quito,Ecuador,UIO,-0.129166667,-78.3575,air,,c3468666-8dff-4fb4-a7b8-d9901bac9d1a
Chimborazo Airport,Riobamba,Ecuador,,-1.653429985,-78.65609741,air,,77422ca1-e7e6-4a9a-971f-31f5cc925e5d
Santa Rosa International Airport,Santa Rosa,Ecuador,ETR,-3.441986,-79.996957,air,,2975761e-48ed-47bc-8748-c6a1279f12f5
General Ulpiano Paez Airport,Salinas,Ecuador,SNC,-2.20499,-80.988899,air,,4716673a-a348-4506-93e4-d7dd5286927a
Santo Domingo de Los Colorados Airport,Santo Domingo,Ecuador,,-0.248221993,-79.21440125,air,,cd4762ee-0ae5-4ff6-acbd-f3faa36ccbbb
Taura Airport,Taura,Ecuador,,-2.261039972,-79.68019867,air,,bb3dfafc-4de8-4ff4-b66e-3720be343b40
Mayor Galo Torres Airport,Tena,Ecuador,,-0.986766994,-77.81950378,air,,e2bc3a7d-e6e0-42ed-b41a-3a86b1e5e637
Tarapoa Airport,Tarapoa,Ecuador,TPC,-0.122956,-76.33779907,air,,78f817bd-f1d6-43dd-841b-91329c975278
Teniente Coronel Luis a Mantilla Airport,Tulcan,Ecuador,TUA,0.809505999,-77.70809937,air,,3a6f11a8-7062-41b9-aebb-25f2d692bdce
Silvio Pettirossi International Airport,Asuncion,Paraguay,ASU,-25.23999977,-57.52000046,air,,b3cc77eb-b6ec-4f60-8c56-efea31c284b0
Juan De Ayolas Airport,Ayolas,Paraguay,AYO,-27.370554,-56.854064,air,,07b387fd-08ab-4ed6-8eb4-f894a81731d8
Teniente Col Carmelo Peralta Airport,Conception,Paraguay,CIO,-23.442363,-57.427253,air,,9fc64f65-db97-40c5-bbb6-76e12cb4f9fa
Itaipú Airport,Itaipu,Paraguay,,-25.407519,-54.619377,air,,4e889fbf-024e-40c6-808f-0a1d8b4464f4
Dr. Luis Maria Argaña International Airport,Mariscal Estigarribia,Paraguay,ESG,-22.04999924,-60.61999893,air,,da739605-8742-45bc-84d2-6cacee58ffb8
Carlos Miguel Gimenez Airport,Pilar,Paraguay,PIL,-26.881224,-58.318026,air,,17e85e5b-0f3f-4d82-b295-4c40269927a6
El Eden Airport,Armenia,Colombia,AXM,4.45278,-75.7664,air,,c459b1f3-2ea5-4373-b106-7483d8936327
Tres De Mayo Airport,Puerto Asis,Colombia,PUU,0.505228,-76.5008,air,,e8404b0f-4222-4c5b-a916-428aa8a7c525
Las Flores Airport,El Banco,Colombia,ELB,9.04554,-73.9749,air,,f983b7b7-944f-4f71-b098-e31d4a9d4f0d
Palonegro Airport,Bucaramanga,Colombia,BGA,7.1265,-73.1848,air,,54f2ea91-f20b-4bd2-9d73-d8df374d02e5
El Dorado International Airport,Bogota,Colombia,BOG,4.70159,-74.1469,air,,087b6421-1659-4953-ada4-f197678a233c
Ernesto Cortissoz International Airport,Barranquilla,Colombia,BAQ,10.8896,-74.7808,air,,1cf8f5f1-72df-4fd6-871c-6fe69581799b
José Celestino Mutis Airport,Bahia Solano,Colombia,BSC,6.20292,-77.3947,air,,0bf1cd1d-8926-4cdb-820d-75b006b6b654
Gerardo Tobar López Airport,Buenaventura,Colombia,BUN,3.81963,-76.9898,air,,01e08271-aba0-4ad6-b522-8c93ec39cef9
Camilo Daza International Airport,Cucuta,Colombia,CUC,7.92757,-72.5115,air,,52000b55-162f-46fe-acc9-3bad2d9e16f6
Rafael Nuñez International Airport,Cartagena,Colombia,CTG,10.4424,-75.513,air,,454881dc-9566-4e28-a733-b8a195c62539
Alfonso Bonilla Aragon International Airport,Cali,Colombia,CLO,3.54322,-76.3816,air,,4c041482-4a80-4fe1-8ac1-cf33190ae08e
La Florida Airport,Tumaco,Colombia,TCO,1.81442,-78.7492,air,,bcb65b77-2f11-48dd-bd15-3a3db5c44c56
Las Brujas Airport,Corozal,Colombia,CZU,9.33274,-75.2856,air,,93cd3ed7-c771-4f4a-8eb2-8b5722ac9070
Yariguíes Airport,Barrancabermeja,Colombia,EJA,7.02433,-73.8068,air,,3d6235e9-b1b4-4fb4-a274-d22120403769
Gustavo Artunduaga Paredes Airport,Florencia,Colombia,FLA,1.58919,-75.5644,air,,ac09d64b-0afa-4113-a9ca-a762d7849478
Santiago Vila Airport,Girardot,Colombia,GIR,4.27624,-74.7967,air,,b62e6663-d1b5-4554-a87e-c5a81062fb6f
Juan Casiano Airport,Guapi,Colombia,GPI,2.57013,-77.8986,air,,16339305-e825-4694-9114-59da0833fe56
Guaymaral Airport,Guaymaral,Colombia,,4.81233,-74.0649,air,,f24aa512-0bdc-4cbd-8591-dee8b42139e6
Perales Airport,Ibague,Colombia,IBE,4.42161,-75.1333,air,,0e589645-5c4e-4b70-83cc-b581d68fe4b9
San Luis Airport,Ipiales,Colombia,IPI,0.861925,-77.6718,air,,fe7775e5-afb6-4370-ba5d-43696247851f
Antonio Roldan Betancourt Airport,Carepa,Colombia,APO,7.81196,-76.7164,air,,7c85da4a-2f94-4512-9651-4c5364d4a624
Jorge Isaac Airport,La Mina,Colombia,MCJ,11.2325,-72.4901,air,,a2d27694-cc02-430b-9209-22ce3d056d9c
Alfredo Vásquez Cobo International Airport,Leticia,Colombia,LET,-4.19355,-69.9432,air,,4ae46678-093b-4176-8f60-876db13078b2
Enrique Olaya Herrera Airport,Medellin,Colombia,EOH,6.220549,-75.590582,air,,bb391dbb-c3ff-4212-8b8f-576c76d50e46
Baracoa Airport,Magangue,Colombia,MGN,9.28474,-74.8461,air,,2840b93c-6aa4-45ed-83e1-1f99d4772633
Los Garzones Airport,Monteria,Colombia,MTR,8.82374,-75.8258,air,,7f154be8-64c5-4315-a50a-55d06b753a24
Fabio Alberto Leon Bentley Airport,Mitu,Colombia,MVP,1.25366,-70.2339,air,,1c362fe2-03dd-4d4b-9860-93c3cf7b2c36
La Nubia Airport,Manizales,Colombia,MZL,5.0296,-75.4647,air,,920faaf8-b32f-46f7-b0a3-e354711d4844
Benito Salas Airport,Neiva,Colombia,NVA,2.95015,-75.294,air,,08720beb-c07f-4d94-a9bc-d87a8ca40b11
Aguas Claras Airport,Ocana,Colombia,OCV,8.31506,-73.3583,air,,2e87f637-4a4c-41b5-a636-8458e4b7ef18
Otu Airport,Otu,Colombia,OTU,7.01037,-74.7155,air,,1019348f-5d95-4706-b753-5d096d73cf2d
Puerto Bolívar Airport,Puerto Bolivar,Colombia,,12.2215,-71.9848,air,,f0185d9f-d7b9-4238-9c2f-7561e0cda8a0
German Olano Airport,Puerto Carreno,Colombia,PCR,6.18472,-67.4932,air,,9b246f82-544f-4cde-a40f-2fe82d540d7f
Matecaña International Airport,Pereira,Colombia,PEI,4.81267,-75.7395,air,,2b7f63c4-1ed6-4405-8997-0afd1ac3563b
Pitalito Airport,Pitalito,Colombia,PTX,1.85777,-76.0857,air,,762136ea-6186-4057-bc10-98d528406a94
Guillermo León Valencia Airport,Popayan,Colombia,PPN,2.4544,-76.6093,air,,5c51608c-adc6-4301-960e-206d71276964
Antonio Narino Airport,Pasto,Colombia,PSO,1.39625,-77.2915,air,,dfaddd67-1cb4-449e-b756-2c3cb39da1ea
El Embrujo Airport,Providencia,Colombia,PVA,13.3569,-81.3583,air,,78eb0a61-1ee6-498a-abe1-a1f83a207b7f
Mariquita Airport,Mariquita,Colombia,MQU,5.21256,-74.8836,air,,6705b76e-2523-4ee0-ad5a-edef1d75d591
Jose Maria Córdova International Airport,Rio Negro,Colombia,MDE,6.16454,-75.4231,air,,82ab6f41-47e3-4653-9f18-4f326050fdcf
Almirante Padilla Airport,Rio Hacha,Colombia,RCH,11.5262,-72.926,air,,b3b16864-889c-4c71-a516-86061d221962
Jorge E. Gonzalez Torres Airport,San Jose Del Guaviare,Colombia,SJE,2.57969,-72.6394,air,,56ca4d5a-1381-4f55-b0fa-906e0d54a144
Simón Bolívar International Airport,Santa Marta,Colombia,SMR,11.1196,-74.2306,air,,102187a1-bf0c-4ad5-ae8f-5a8b3becdd35
Gustavo Rojas Pinilla International Airport,San Andres Island,Colombia,ADZ,12.5836,-81.7112,air,,adb8ee23-7853-4839-aef4-63df1f4a996b
Eduardo Falla Solano Airport,San Vincente De Caguan,Colombia,SVI,2.15217,-74.7663,air,,a1f30a21-b307-4ce3-9508-33664e8d8c26
Gustavo Vargas Airport,Tame,Colombia,TME,6.45108,-71.7603,air,,639ca3a1-d489-442f-82ec-6930a7d37ca4
Santiago Perez Airport,Arauca,Colombia,AUC,7.06888,-70.7369,air,,19c61121-8f51-4210-b90f-2e587746a3e5
